TYPE,YEAR,MONTH,DAY,HOUR,MINUTE,HUNDRED_BLOCK,NEIGHBOURHOOD,X,Y
Other Theft,2022,6,8,14,30,X NK_LOC ST,Strathcona,492765.9374,5458793.303
Other Theft,2022,6,10,20,11,X NK_LOC ST,Strathcona,492765.9374,5458793.303
Other Theft,2022,6,10,21,30,X NK_LOC ST,Strathcona,492765.9374,5458793.303
Other Theft,2022,6,10,22,48,X NK_LOC ST,Strathcona,492765.9374,5458793.303
Other Theft,2022,6,13,22,0,X NK_LOC ST,Strathcona,492765.9374,5458793.303
Other Theft,2022,6,16,1,30,X NK_LOC ST,Strathcona,492765.9374,5458793.303
Other Theft,2022,6,18,9,30,X NK_LOC ST,Strathcona,492765.9374,5458793.303
Other Theft,2022,6,18,21,28,X NK_LOC ST,Strathcona,492765.9374,5458793.303
Other Theft,2022,6,23,17,40,X NK_LOC ST,Strathcona,492765.9374,5458793.303
Other Theft,2022,6,26,0,0,X NK_LOC ST,Strathcona,492765.9374,5458793.303
Other Theft,2022,6,27,12,39,X NK_LOC ST,Strathcona,492765.9374,5458793.303
Other Theft,2022,6,28,8,30,X NK_LOC ST,Strathcona,492765.9374,5458793.303
Other Theft,2022,6,29,14,0,X NK_LOC ST,Strathcona,492765.9374,5458793.303
Other Theft,2022,7,10,16,30,X NK_LOC ST,Strathcona,492765.9374,5458793.303
Other Theft,2022,5,1,11,30,X NK_LOC ST,Strathcona,492765.9376,5458793.303
Theft from Vehicle,2022,3,4,17,35,10XX E CORDOVA ST,Strathcona,494010.6358,5458796.186
Theft from Vehicle,2022,4,8,9,30,10XX E CORDOVA ST,Strathcona,494032.5056,5458795.636
Theft from Vehicle,2022,4,3,12,0,10XX STATION ST,Strathcona,492788.8423,5458081.23
Theft from Vehicle,2022,3,26,9,31,11XX E HASTINGS ST,Strathcona,494091.5371,5458689.059
Theft from Vehicle,2022,2,19,13,0,11XX E PENDER ST,Strathcona,494090.1083,5458587.137
Theft from Vehicle,2022,1,1,12,0,11XX FRANKLIN ST,Strathcona,494139.1409,5458847
Theft from Vehicle,2022,3,10,19,0,11XX KEEFER ST,Strathcona,494094.7289,5458493.093
Theft from Vehicle,2022,3,29,1,30,11XX STATION ST,Strathcona,492834.924,5457930.256
Theft from Vehicle,2022,4,10,1,0,11XX UNION ST,Strathcona,494164.7971,5458292.483
Theft from Vehicle,2022,4,17,17,23,12XX E 2ND AVE,Strathcona,494290.5094,5457341.61
Theft from Vehicle,2022,4,25,0,0,12XX E GEORGIA ST,Strathcona,494266.0134,5458423.333
Theft from Vehicle,2022,1,7,7,0,12XX E HASTINGS ST,Strathcona,494267.345,5458714.972
Theft from Vehicle,2022,3,27,7,30,12XX E HASTINGS ST,Strathcona,494267.345,5458714.972
Theft from Vehicle,2022,3,31,8,40,12XX E HASTINGS ST,Strathcona,494267.345,5458714.972
Theft from Vehicle,2022,6,4,23,56,12XX E PENDER ST,Strathcona,494352.5672,5458631.235
Theft from Vehicle,2022,7,3,18,30,12XX E PENDER ST,Strathcona,494352.5672,5458631.235
Theft from Vehicle,2022,6,3,6,30,12XX FRANCES ST,Strathcona,494273.9004,5458524.136
Theft from Vehicle,2022,3,21,7,0,12XX GRANT ST,Strathcona,494363.6603,5457645.48
Theft from Vehicle,2022,6,21,21,0,13XX GLEN DR,Strathcona,494078.8417,5457787.616
Theft from Vehicle,2022,7,9,10,23,14XX CAROLINA ST,Strathcona,493523.6501,5457704.928
Theft from Vehicle,2022,3,25,0,0,15XX VERNON DR,Strathcona,494276.6448,5457555.223
Theft from Vehicle,2022,7,1,16,48,17XX COTTRELL ST,Strathcona,493861.0356,5457338.327
Theft from Vehicle,2022,1,13,15,30,17XX GLEN DR,Strathcona,494082.1971,5457438.924
Theft from Vehicle,2022,2,8,16,45,17XX GLEN DR,Strathcona,494082.1971,5457438.924
Theft from Vehicle,2022,3,8,22,40,17XX GLEN DR,Strathcona,494082.1971,5457438.924
Theft from Vehicle,2022,5,17,0,18,18XX CLARK DR,Strathcona,494366.004,5457252.892
Theft from Vehicle,2022,6,14,5,11,18XX CLARK DR,Strathcona,494366.004,5457252.892
Theft from Vehicle,2022,1,8,17,33,1XX DUNLEVY AVE,Strathcona,493074.1213,5459028.591
Theft from Vehicle,2022,6,29,22,30,1XX DUNLEVY AVE,Strathcona,493074.2169,5459032.106
Theft from Vehicle,2022,4,8,10,0,1XX PRINCESS AVE,Strathcona,493350.4732,5459011.181
Theft from Vehicle,2022,6,30,8,0,1XX PRINCESS AVE,Strathcona,493350.5691,5459014.069
Theft from Vehicle,2022,5,17,8,47,2XX ALEXANDER ST,Strathcona,492767.8903,5459039.197
Theft from Vehicle,2022,3,11,17,0,2XX ALEXANDER ST,Strathcona,492770.2976,5459039.111
Theft from Vehicle,2022,5,5,15,0,2XX E 1ST AVE,Strathcona,492792.0692,5457409.515
Theft from Vehicle,2022,1,1,23,15,2XX E 1ST AVE,Strathcona,492879.6451,5457333.073
Theft from Vehicle,2022,5,14,17,10,2XX E GEORGIA ST,Strathcona,492764.3892,5458432.623
Theft from Vehicle,2022,6,7,9,0,2XX E GEORGIA ST,Strathcona,492764.3892,5458432.623
Theft from Vehicle,2022,5,9,7,0,2XX E GEORGIA ST,Strathcona,492768.2749,5458432.536
Theft from Vehicle,2022,1,25,0,0,2XX E GEORGIA ST,Strathcona,492776.0464,5458432.361
Theft from Vehicle,2022,7,1,12,0,2XX E GEORGIA ST,Strathcona,492779.9322,5458432.274
Theft from Vehicle,2022,3,6,14,15,2XX E GEORGIA ST,Strathcona,492818.0211,5458422.271
Theft from Vehicle,2022,7,13,8,10,2XX E GEORGIA ST,Strathcona,492818.0211,5458422.271
Theft from Vehicle,2022,2,19,20,0,2XX E GEORGIA ST,Strathcona,492821.8402,5458431.331
Theft from Vehicle,2022,6,13,8,48,2XX E PENDER ST,Strathcona,492750.3323,5458625.36
Theft from Vehicle,2022,7,12,6,8,2XX E PENDER ST,Strathcona,492750.3323,5458625.36
Theft from Vehicle,2022,1,3,7,0,2XX E PENDER ST,Strathcona,492757.3267,5458625.148
Theft from Vehicle,2022,4,13,23,15,2XX E PENDER ST,Strathcona,492757.3267,5458625.148
Theft from Vehicle,2022,5,18,22,0,2XX E PENDER ST,Strathcona,492805.5996,5458632.832
Theft from Vehicle,2022,4,19,14,42,2XX E WATERFRONT RD,Strathcona,492789.6939,5459123.26
Theft from Vehicle,2022,1,31,15,20,2XX HEATLEY AVE,Strathcona,493498.1638,5458915.018
Theft from Vehicle,2022,6,7,17,32,2XX HEATLEY AVE,Strathcona,493498.251,5458918.47
Theft from Vehicle,2022,7,3,22,0,2XX INDUSTRIAL AVE,Strathcona,492730.0331,5457519.175
Theft from Vehicle,2022,4,21,7,20,2XX KEEFER ST,Strathcona,492754.9726,5458525.223
Theft from Vehicle,2022,3,2,18,25,2XX KEEFER ST,Strathcona,492838.1956,5458531.921
Theft from Vehicle,2022,6,15,19,13,2XX KEEFER ST,Strathcona,492870.7456,5458521.816
Theft from Vehicle,2022,5,24,5,13,2XX POWELL ST,Strathcona,492763.1439,5458937.777
Theft from Vehicle,2022,3,22,17,30,2XX POWELL ST,Strathcona,492851.0043,5458944.25
Theft from Vehicle,2022,5,30,11,19,2XX PRINCESS AVE,Strathcona,493356.6795,5458919.387
Theft from Vehicle,2022,2,10,1,0,2XX PRIOR ST,Strathcona,492744.7782,5458222.472
Theft from Vehicle,2022,3,5,22,0,2XX PRIOR ST,Strathcona,492744.7782,5458222.472
Theft from Vehicle,2022,3,6,1,23,2XX PRIOR ST,Strathcona,492744.7782,5458222.472
Theft from Vehicle,2022,4,18,19,30,2XX UNION ST,Strathcona,492748.0568,5458325.621
Theft from Vehicle,2022,7,8,10,24,2XX UNION ST,Strathcona,492748.0568,5458325.621
Theft from Vehicle,2022,2,25,8,0,2XX UNION ST,Strathcona,492756.6405,5458325.287
Theft from Vehicle,2022,2,26,21,0,3XX ALEXANDER ST,Strathcona,492911.7825,5459043.314
Theft from Vehicle,2022,7,14,11,44,3XX ALEXANDER ST,Strathcona,492925.6802,5459033.727
Theft from Vehicle,2022,6,4,21,30,3XX ALEXANDER ST,Strathcona,492927.8688,5459033.657
Theft from Vehicle,2022,5,21,11,35,3XX E HASTINGS ST,Strathcona,492918.7075,5458728.545
Theft from Vehicle,2022,3,16,18,8,3XX E HASTINGS ST,Strathcona,492946.213,5458727.73
Theft from Vehicle,2022,6,23,9,0,3XX E HASTINGS ST,Strathcona,493030.6242,5458725.228
Theft from Vehicle,2022,6,26,22,0,3XX E PENDER ST,Strathcona,492925.5435,5458620.039
Theft from Vehicle,2022,1,4,22,0,3XX E PENDER ST,Strathcona,492932.3691,5458628.97
Theft from Vehicle,2022,4,4,22,0,3XX E PENDER ST,Strathcona,492963.2468,5458627.98
Theft from Vehicle,2022,3,13,7,23,3XX GORE AVE,Strathcona,492906.9601,5458836.676
Theft from Vehicle,2022,3,17,13,33,3XX GORE AVE,Strathcona,492906.9601,5458836.676
Theft from Vehicle,2022,3,21,16,37,3XX GORE AVE,Strathcona,492906.9601,5458836.676
Theft from Vehicle,2022,2,8,16,30,3XX HEATLEY AVE,Strathcona,493494.8436,5458785.927
Theft from Vehicle,2022,4,10,18,17,3XX INDUSTRIAL AVE,Strathcona,492887.0343,5457452.038
Theft from Vehicle,2022,4,18,18,0,3XX JACKSON AVE,Strathcona,493212.6931,5458823.737
Theft from Vehicle,2022,5,18,8,29,3XX JACKSON AVE,Strathcona,493212.8116,5458827.577
Theft from Vehicle,2022,2,17,4,0,3XX KEEFER ST,Strathcona,492933.5402,5458519.966
Theft from Vehicle,2022,2,9,16,0,3XX KEEFER ST,Strathcona,492944.466,5458519.638
Theft from Vehicle,2022,5,15,7,30,3XX KEEFER ST,Strathcona,492997.5533,5458518.043
Theft from Vehicle,2022,5,22,9,5,3XX PRINCESS AVE,Strathcona,493345.8058,5458799.934
Theft from Vehicle,2022,3,9,10,49,3XX RAILWAY ST,Strathcona,492889.7841,5459062.899
Theft from Vehicle,2022,1,7,11,51,3XX TERMINAL AVE,Strathcona,492994.8317,5457706.971
Theft from Vehicle,2022,3,11,23,25,3XX TERMINAL AVE,Strathcona,492994.8317,5457706.971
Theft from Vehicle,2022,6,9,13,15,3XX TERMINAL AVE,Strathcona,492994.8317,5457706.971
Theft from Vehicle,2022,3,4,13,0,3XX TERMINAL AVE,Strathcona,493000.1651,5457727.574
Theft from Vehicle,2022,3,9,11,15,3XX TERMINAL AVE,Strathcona,493000.1651,5457727.574
Theft from Vehicle,2022,4,6,6,0,3XX VERNON DR,Strathcona,494240.5976,5458836.547
Theft from Vehicle,2022,2,28,10,0,4XX ALEXANDER ST,Strathcona,493095.6159,5459037.729
Theft from Vehicle,2022,1,1,12,0,4XX CAMPBELL AVE,Strathcona,493837.0043,5458694.493
Theft from Vehicle,2022,5,22,4,0,4XX CAMPBELL AVE,Strathcona,493837.079,5458696.942
Theft from Vehicle,2022,7,9,7,0,4XX DUNLEVY AVE,Strathcona,493065.6364,5458727.109
Theft from Vehicle,2022,3,11,21,0,4XX E CORDOVA ST,Strathcona,493068.4015,5458827.736
Theft from Vehicle,2022,1,6,20,0,4XX E CORDOVA ST,Strathcona,493097.7514,5458827.064
Theft from Vehicle,2022,5,13,0,0,4XX E PENDER ST,Strathcona,493065.4797,5458615.626
Theft from Vehicle,2022,5,7,0,0,4XX GORE AVE,Strathcona,492909.5115,5458707.558
Theft from Vehicle,2022,2,27,10,20,4XX GORE AVE,Strathcona,492912.0376,5458683.913
Theft from Vehicle,2022,3,23,0,0,4XX INDUSTRIAL AVE,Strathcona,493070.021,5457413.882
Theft from Vehicle,2022,2,1,1,0,4XX INDUSTRIAL AVE,Strathcona,493112.1281,5457393.48
Theft from Vehicle,2022,1,28,23,30,4XX JACKSON AVE,Strathcona,493209.5845,5458722.745
Theft from Vehicle,2022,6,17,18,0,4XX KEEFER ST,Strathcona,493066.0803,5458515.983
Theft from Vehicle,2022,1,13,13,15,4XX RAILWAY ST,Strathcona,493206.2262,5459124.056
Theft from Vehicle,2022,4,16,9,0,4XX VERNON DR,Strathcona,494247.19,5458705.747
Theft from Vehicle,2022,5,11,18,25,4XX VERNON DR,Strathcona,494247.19,5458705.747
Theft from Vehicle,2022,6,30,15,56,5X DUNLEVY AVE,Strathcona,493068.0477,5459117.991
Theft from Vehicle,2022,4,25,21,0,5XX ATLANTIC ST,Strathcona,493223.7453,5458112.747
Theft from Vehicle,2022,6,14,18,0,5XX ATLANTIC ST,Strathcona,493223.7453,5458112.747
Theft from Vehicle,2022,2,21,21,0,5XX CAMPBELL AVE,Strathcona,493833.5578,5458581.956
Theft from Vehicle,2022,6,10,15,0,5XX E 1ST AVE,Strathcona,493151.0652,5457304.271
Theft from Vehicle,2022,5,27,22,0,5XX E 1ST AVE,Strathcona,493198.0224,5457292.531
Theft from Vehicle,2022,5,20,1,0,5XX E GEORGIA ST,Strathcona,493242.032,5458419.523
Theft from Vehicle,2022,6,15,3,0,5XX E GEORGIA ST,Strathcona,493243.6486,5458419.474
Theft from Vehicle,2022,6,9,11,5,5XX E PENDER ST,Strathcona,493205.6415,5458612.492
Theft from Vehicle,2022,6,24,23,0,5XX GORE AVE,Strathcona,492922.9345,5458569.463
Theft from Vehicle,2022,4,3,23,42,5XX GORE AVE,Strathcona,492927.6397,5458623.592
Theft from Vehicle,2022,4,19,1,0,5XX KEEFER ST,Strathcona,493294.1286,5458509.167
Theft from Vehicle,2022,3,3,21,30,5XX MAIN ST,Strathcona,492753.1793,5458624.853
Theft from Vehicle,2022,7,12,7,0,5XX MAIN ST,Strathcona,492753.2377,5458626.851
Theft from Vehicle,2022,3,18,23,4,6XX ALEXANDER ST,Strathcona,493341.2846,5459021.277
Theft from Vehicle,2022,2,22,5,50,6XX CAMPBELL AVE,Strathcona,493830.1006,5458466.918
Theft from Vehicle,2022,3,19,0,0,6XX E CORDOVA ST,Strathcona,493470.7299,5458815.87
Theft from Vehicle,2022,1,6,0,0,6XX E GEORGIA ST,Strathcona,493344.2361,5458407.275
Theft from Vehicle,2022,3,13,16,0,6XX E GEORGIA ST,Strathcona,493368.5102,5458406.557
Theft from Vehicle,2022,5,30,15,0,6XX E HASTINGS ST,Strathcona,493351.7101,5458715.168
Theft from Vehicle,2022,6,29,0,0,6XX E PENDER ST,Strathcona,493397.4664,5458616.183
Theft from Vehicle,2022,3,18,19,0,6XX GORE AVE,Strathcona,492936.2182,5458519.981
Theft from Vehicle,2022,5,7,14,0,6XX HEATLEY AVE,Strathcona,493481.6121,5458505.614
Theft from Vehicle,2022,3,13,22,0,6XX KEEFER ST,Strathcona,493347.1272,5458507.638
Theft from Vehicle,2022,5,10,8,0,6XX MAIN ST,Strathcona,492750.1312,5458519.111
Theft from Vehicle,2022,6,25,13,30,6XX POWELL ST,Strathcona,493359.0941,5458919.66
Theft from Vehicle,2022,3,13,17,0,6XX UNION ST,Strathcona,493338.1478,5458305.871
Theft from Vehicle,2022,6,4,12,0,6XX UNION ST,Strathcona,493349.0265,5458305.571
Theft from Vehicle,2022,2,4,0,0,6XX UNION ST,Strathcona,493362.625,5458305.195
Theft from Vehicle,2022,3,10,13,40,7XX ALEXANDER ST,Strathcona,493514.273,5459015.998
Theft from Vehicle,2022,4,3,2,18,7XX E CORDOVA ST,Strathcona,493629.3578,5458810.657
Theft from Vehicle,2022,5,20,18,0,7XX E HASTINGS ST,Strathcona,493493.3454,5458711.279
Theft from Vehicle,2022,5,20,0,0,7XX E PENDER ST,Strathcona,493493.8262,5458604.998
Theft from Vehicle,2022,3,21,23,0,7XX E PENDER ST,Strathcona,493645.4109,5458608.961
Theft from Vehicle,2022,7,4,23,0,7XX GREAT NORTHERN WAY,Strathcona,493528.0207,5457109.916
Theft from Vehicle,2022,6,20,17,0,7XX HAWKS AVE,Strathcona,493646.7936,5458385.759
Theft from Vehicle,2022,2,13,16,0,7XX HAWKS AVE,Strathcona,493656.0356,5458393.449
Theft from Vehicle,2022,6,8,21,0,7XX KEEFER ST,Strathcona,493487.7954,5458507.811
Theft from Vehicle,2022,1,12,21,0,7XX MAIN ST,Strathcona,492745.932,5458394.176
Theft from Vehicle,2022,5,4,2,0,7XX PRINCESS AVE,Strathcona,493331.8462,5458384.655
Theft from Vehicle,2022,2,13,10,0,7XX TERMINAL AVE,Strathcona,493490.3325,5457574.04
Theft from Vehicle,2022,5,7,16,0,7XX UNION ST,Strathcona,493485.6475,5458311.02
Theft from Vehicle,2022,1,8,12,0,7XX UNION ST,Strathcona,493511.8799,5458310.496
Theft from Vehicle,2022,3,12,20,30,8XX E HASTINGS ST,Strathcona,493669.1265,5458703.037
Theft from Vehicle,2022,6,22,22,0,8XX KEEFER ST,Strathcona,493682.9349,5458506.921
Theft from Vehicle,2022,1,13,9,0,8XX MALKIN AVE,Strathcona,493698.7168,5457955.368
Theft from Vehicle,2022,1,13,17,45,8XX MALKIN AVE,Strathcona,493786.6896,5457903.918
Theft from Vehicle,2022,3,10,14,47,8XX POWELL ST,Strathcona,493672.3063,5458910.056
Theft from Vehicle,2022,1,19,12,0,8XX PRIOR ST,Strathcona,493654.528,5458197.33
Theft from Vehicle,2022,3,12,21,30,8XX RAYMUR AVE,Strathcona,493997.6938,5458290.522
Theft from Vehicle,2022,1,27,21,0,8XX TERMINAL AVE,Strathcona,493784.1126,5457522.549
Theft from Vehicle,2022,2,15,5,3,8XX UNION ST,Strathcona,493658.6951,5458296.666
Theft from Vehicle,2022,2,14,0,0,8XX UNION ST,Strathcona,493786.0842,5458302.663
Theft from Vehicle,2022,6,7,20,0,8XX UNION ST,Strathcona,493799.1407,5458302.34
Theft from Vehicle,2022,1,8,3,9,9XX E HASTINGS ST,Strathcona,493841.0207,5458697.408
Theft from Vehicle,2022,2,13,21,0,9XX E HASTINGS ST,Strathcona,493841.0207,5458697.408
Theft from Vehicle,2022,3,13,19,12,9XX E HASTINGS ST,Strathcona,493841.0207,5458697.408
Theft from Vehicle,2022,7,9,13,8,9XX E HASTINGS ST,Strathcona,493870.7475,5458696.324
Theft from Vehicle,2022,6,4,22,0,9XX E HASTINGS ST,Strathcona,493891.0902,5458704.732
Theft from Vehicle,2022,2,11,0,0,9XX MAIN ST,Strathcona,492746.6503,5458220.978
Theft from Vehicle,2022,6,14,6,0,9XX STATION ST,Strathcona,492800.2616,5458154.123
Theft from Vehicle,2022,1,17,14,20,9XX TERMINAL AVE,Strathcona,493902.9131,5457453.329
Theft from Vehicle,2022,1,5,15,50,9XX TERMINAL AVE,Strathcona,493906.4997,5457452.474
Theft from Vehicle,2022,1,23,15,0,9XX TERMINAL AVE,Strathcona,493906.4997,5457452.474
Theft from Vehicle,2022,6,30,5,0,ALEXANDER ST / DUNLEVY AVE,Strathcona,493069.6881,5459033.752
Theft from Vehicle,2022,1,15,22,0,ALEXANDER ST / JACKSON AVE,Strathcona,493214.2925,5459030.426
Theft from Vehicle,2022,5,7,15,0,ALEXANDER ST / MAIN ST,Strathcona,492764.4425,5459043.895
Theft from Vehicle,2022,3,26,22,0,CHESS ST / MALKIN AVE,Strathcona,493739.1714,5457939.684
Theft from Vehicle,2022,3,17,15,0,CORDOVA DVRS / POWELL ST,Strathcona,493769.665,5458909.748
Theft from Vehicle,2022,1,7,10,30,DUNLEVY AVE / E PENDER ST,Strathcona,493058.4251,5458620.355
Theft from Vehicle,2022,4,16,19,19,DUNLEVY AVE / E PENDER ST,Strathcona,493058.4251,5458620.355
Theft from Vehicle,2022,5,7,0,0,E 2ND AVE / VERNON DR,Strathcona,494262.3024,5457337.58
Theft from Vehicle,2022,5,1,17,0,E GEORGIA ST / GORE AVE,Strathcona,492939.977,5458424.101
Theft from Vehicle,2022,4,11,16,0,E GEORGIA ST / MAIN ST,Strathcona,492743.2453,5458428.526
Theft from Vehicle,2022,4,16,13,2,E GEORGIA ST / MAIN ST,Strathcona,492743.2453,5458428.526
Theft from Vehicle,2022,1,10,16,44,E HASTINGS ST / GORE AVE,Strathcona,492911.3553,5458733.337
Theft from Vehicle,2022,4,6,2,0,E HASTINGS ST / GORE AVE,Strathcona,492911.3556,5458733.336
Theft from Vehicle,2022,2,23,0,30,E HASTINGS ST / JACKSON AVE,Strathcona,493205.0711,5458724.595
Theft from Vehicle,2022,6,23,1,1,E HASTINGS ST / JACKSON AVE,Strathcona,493205.0711,5458724.595
Theft from Vehicle,2022,3,19,23,5,E HASTINGS ST / MAIN ST,Strathcona,492749.7912,5458737.383
Theft from Vehicle,2022,1,9,14,0,E HASTINGS ST / MAIN ST,Strathcona,492749.7913,5458737.383
Theft from Vehicle,2022,6,13,1,13,E HASTINGS ST / MAIN ST,Strathcona,492749.7913,5458737.383
Theft from Vehicle,2022,1,29,22,58,E PENDER ST / GORE AVE,Strathcona,492922.9613,5458624.697
Theft from Vehicle,2022,6,11,21,32,GLEN DR / MALKIN AVE,Strathcona,494074.7078,5457818.304
Theft from Vehicle,2022,2,4,20,0,GORE AVE / KEEFER ST,Strathcona,492931.2258,5458524.61
Theft from Vehicle,2022,5,28,11,27,GORE AVE / KEEFER ST,Strathcona,492931.226,5458524.61
Theft from Vehicle,2022,2,7,13,0,GORE AVE / POWELL ST,Strathcona,492893.5324,5458938.381
Theft from Vehicle,2022,3,10,8,30,GORE AVE / POWELL ST,Strathcona,492893.5324,5458938.381
Theft from Vehicle,2022,3,31,16,34,GORE AVE / POWELL ST,Strathcona,492893.5324,5458938.381
Theft from Vehicle,2022,2,4,11,0,GRANT ST / VERNON DR,Strathcona,494276.3315,5457641.217
Theft from Vehicle,2022,3,16,18,0,HAWKS AVE / UNION ST,Strathcona,493650.3008,5458301.447
Theft from Vehicle,2022,1,23,21,0,HEATLEY AVE / UNION ST,Strathcona,493475.7921,5458306.643
Theft from Vehicle,2022,6,3,14,0,JACKSON AVE / POWELL ST,Strathcona,493211.1922,5458928.719
Theft from Vehicle,2022,6,1,14,30,JACKSON AVE / RAILWAY ST,Strathcona,493216.79,5459115.646
Theft from Vehicle,2022,5,8,2,0,JACKSON AVE / UNION ST,Strathcona,493192.7899,5458315.646
Theft from Vehicle,2022,3,13,15,27,KEEFER ST / MAIN ST,Strathcona,492745.8373,5458530.066
Theft from Vehicle,2022,6,21,13,44,KEEFER ST / MAIN ST,Strathcona,492745.8373,5458530.066
Theft from Vehicle,2022,3,16,10,15,NATIONAL AVE / STATION ST,Strathcona,492791.7465,5458019.609
Theft from Vehicle,2022,1,22,18,0,POWELL ST / PRINCESS AVE,Strathcona,493352.1547,5458924.444
Theft from Vehicle,2022,2,15,0,30,RAYMUR AVE / WILLIAM ST,Strathcona,493983.5942,5457947.338
Theft from Vehicle,2022,1,17,12,39,STATION ST / TERMINAL AVE,Strathcona,492825.7337,5457754.589
Theft from Vehicle,2022,5,16,2,9,TERMINAL AVE / THORNTON ST,Strathcona,493207.633,5457654.284
Theft from Vehicle,2022,1,3,21,30,X NK_LOC ST,Strathcona,492765.9374,5458793.303
Theft from Vehicle,2022,2,2,14,0,X NK_LOC ST,Strathcona,492765.9374,5458793.303
Theft from Vehicle,2022,2,24,0,0,X NK_LOC ST,Strathcona,492765.9374,5458793.303
Theft from Vehicle,2022,2,27,12,0,X NK_LOC ST,Strathcona,492765.9374,5458793.303
Theft from Vehicle,2022,2,27,17,56,X NK_LOC ST,Strathcona,492765.9374,5458793.303
Theft from Vehicle,2022,3,12,2,0,X NK_LOC ST,Strathcona,492765.9374,5458793.303
Theft from Vehicle,2022,3,14,2,0,X NK_LOC ST,Strathcona,492765.9374,5458793.303
Theft from Vehicle,2022,3,20,23,28,X NK_LOC ST,Strathcona,492765.9374,5458793.303
Theft from Vehicle,2022,3,23,13,0,X NK_LOC ST,Strathcona,492765.9374,5458793.303
Theft from Vehicle,2022,3,27,14,0,X NK_LOC ST,Strathcona,492765.9374,5458793.303
Theft from Vehicle,2022,3,29,9,0,X NK_LOC ST,Strathcona,492765.9374,5458793.303
Theft from Vehicle,2022,4,8,18,30,X NK_LOC ST,Strathcona,492765.9374,5458793.303
Theft from Vehicle,2022,4,10,0,15,X NK_LOC ST,Strathcona,492765.9374,5458793.303
Theft from Vehicle,2022,4,13,21,0,X NK_LOC ST,Strathcona,492765.9374,5458793.303
Theft from Vehicle,2022,4,15,0,0,X NK_LOC ST,Strathcona,492765.9374,5458793.303
Theft from Vehicle,2022,4,17,9,0,X NK_LOC ST,Strathcona,492765.9374,5458793.303
Theft from Vehicle,2022,5,11,11,30,X NK_LOC ST,Strathcona,492765.9374,5458793.303
Theft from Vehicle,2022,5,12,0,0,X NK_LOC ST,Strathcona,492765.9374,5458793.303
Theft from Vehicle,2022,5,13,21,0,X NK_LOC ST,Strathcona,492765.9374,5458793.303
Theft from Vehicle,2022,5,14,13,0,X NK_LOC ST,Strathcona,492765.9374,5458793.303
Theft from Vehicle,2022,5,14,21,30,X NK_LOC ST,Strathcona,492765.9374,5458793.303
Theft from Vehicle,2022,5,31,12,0,X NK_LOC ST,Strathcona,492765.9374,5458793.303
Theft from Vehicle,2022,6,19,18,35,X NK_LOC ST,Strathcona,492765.9374,5458793.303
Theft from Vehicle,2022,6,23,18,0,X NK_LOC ST,Strathcona,492765.9374,5458793.303
Theft from Vehicle,2022,6,25,21,30,X NK_LOC ST,Strathcona,492765.9374,5458793.303
Theft of Bicycle,2022,5,6,20,7,10XX KEEFER ST,Strathcona,494057.3744,5458484.073
Theft of Bicycle,2022,1,28,21,0,11XX CHARLES ST,Strathcona,494213.5338,5457820.728
Theft of Bicycle,2022,2,9,20,40,11XX E PENDER ST,Strathcona,494135.6958,5458585.942
Theft of Bicycle,2022,6,30,23,40,1XX MAIN ST,Strathcona,492768.9288,5459042.102
Theft of Bicycle,2022,6,12,7,45,3XX E 1ST AVE,Strathcona,493044.8062,5457207.85
